YYYY-MM-DDTHH:MM:SS,Scan,SourceName,ScanType,Receiver,Backend,Frequency,Line,Az,El,PWV
2019-05-10T02:29:49,17975,low,load,ARTEMIS450,BEAR1,666.2,None,-55.4,+36.9,8.73
2019-05-10T02:29:49,17975,low,load,ARTEMIS350,BEAR1,865.55,None,-55.4,+36.9,8.73
2019-05-10T02:31:01,17976,Jupiter,go,ARTEMIS450,BEAR1,666.2,None,+103.5,+30.9,4.63
2019-05-10T02:31:01,17976,Jupiter,go,ARTEMIS350,BEAR1,865.55,None,+103.5,+30.9,4.63
2019-05-10T02:31:34,17977,Jupiter,point,ARTEMIS450,BEAR1,666.2,None,+103.5,+30.9,4.63
2019-05-10T02:31:34,17977,Jupiter,point,ARTEMIS350,BEAR1,865.55,None,+103.5,+30.9,4.63
2019-05-10T02:37:01,17978,Jupiter,point,ARTEMIS450,BEAR1,666.2,None,+103.1,+32.1,5.72
2019-05-10T02:37:01,17978,Jupiter,point,ARTEMIS350,BEAR1,865.55,None,+103.1,+32.1,5.72
2019-05-10T02:40:44,17979,Jupiter,load,ARTEMIS450,BEAR1,666.2,None,+102.9,+33.0,3.76
2019-05-10T02:40:44,17979,Jupiter,load,ARTEMIS350,BEAR1,865.55,None,+102.9,+33.0,3.76
2019-05-10T02:40:58,17980,Jupiter,point,ARTEMIS450,BEAR1,666.2,None,+102.9,+33.0,3.78
2019-05-10T02:40:58,17980,Jupiter,point,ARTEMIS350,BEAR1,865.55,None,+102.9,+33.0,3.78
2019-05-10T02:54:25,17981,Jupiter,load,ARTEMIS450,BEAR1,666.2,None,+102.0,+36.0,4.83
2019-05-10T02:54:25,17981,Jupiter,load,ARTEMIS350,BEAR1,865.55,None,+102.0,+36.0,4.83
2019-05-10T02:57:15,17982,Jupiter,point,ARTEMIS450,BEAR1,666.2,None,+101.8,+36.7,6.04
2019-05-10T02:57:15,17982,Jupiter,point,ARTEMIS350,BEAR1,865.55,None,+101.8,+36.7,6.04
2019-05-10T13:50:04,18178,Neptune,go,ARTEMIS450,BEAR1,666.2,None,-48.3,+65.1,5.11
2019-05-10T13:50:04,18178,Neptune,go,ARTEMIS350,BEAR1,865.55,None,-48.3,+65.1,5.11
2019-05-10T13:50:37,18179,Neptune,raster,ARTEMIS450,BEAR1,666.2,None,-48.3,+65.1,7.41
2019-05-10T13:50:37,18179,Neptune,raster,ARTEMIS350,BEAR1,865.55,None,-48.3,+65.1,7.41
2019-05-10T13:51:29,18180,Neptune,raster,ARTEMIS450,BEAR1,666.2,None,-48.7,+65.0,7.41
2019-05-10T13:51:29,18180,Neptune,raster,ARTEMIS350,BEAR1,865.55,None,-48.7,+65.0,7.41
2019-05-10T13:57:53,18181,Neptune,Z-Focus,ARTEMIS450,BEAR1,666.2,None,-51.3,+63.8,7.89
2019-05-10T13:57:53,18181,Neptune,Z-Focus,ARTEMIS350,BEAR1,865.55,None,-51.3,+63.8,7.89
2019-05-10T14:01:33,18182,Saturn,raster,ARTEMIS450,BEAR1,666.2,None,-106.3,+18.1,5.74
2019-05-10T14:01:33,18182,Saturn,raster,ARTEMIS350,BEAR1,865.55,None,-106.3,+18.1,5.74
2019-05-10T14:05:14,18183,SKYDIP,skydip,ARTEMIS450,BEAR1,666.2,None,-100.0,+81.9,7.57
2019-05-10T14:05:14,18183,SKYDIP,skydip,ARTEMIS350,BEAR1,865.55,None,-100.0,+81.9,7.57
2019-05-10T14:10:33,18184,Neptune,raster,ARTEMIS450,BEAR1,666.2,None,-56.0,+61.4,5.91
2019-05-10T14:10:33,18184,Neptune,raster,ARTEMIS350,BEAR1,865.55,None,-56.0,+61.4,5.91
2019-05-11T08:29:55,18327,Jupiter,go,ARTEMIS450,BEAR1,666.2,None,-94.3,+65.8,1.04
2019-05-11T08:29:55,18327,Jupiter,go,ARTEMIS350,BEAR1,865.55,None,-94.3,+65.8,1.04
2019-05-11T08:30:04,18328,Jupiter,point,ARTEMIS450,BEAR1,666.2,None,-94.3,+65.8,1.04
2019-05-11T08:30:04,18328,Jupiter,point,ARTEMIS350,BEAR1,865.55,None,-94.3,+65.8,1.04
2019-05-11T08:37:11,18329,Jupiter,point,ARTEMIS450,BEAR1,666.2,None,-94.7,+64.2,1.06
2019-05-11T08:37:11,18329,Jupiter,point,ARTEMIS350,BEAR1,865.55,None,-94.7,+64.2,1.06
2019-05-11T08:42:41,18330,Jupiter,point,ARTEMIS450,BEAR1,666.2,None,-95.0,+62.9,0.96
2019-05-11T08:42:41,18330,Jupiter,point,ARTEMIS350,BEAR1,865.55,None,-95.0,+62.9,0.96
2019-05-11T08:43:41,18331,Jupiter,point,ARTEMIS450,BEAR1,666.2,None,-95.1,+62.7,0.97
2019-05-11T08:43:41,18331,Jupiter,point,ARTEMIS350,BEAR1,865.55,None,-95.1,+62.7,0.97
2019-05-11T08:44:49,18332,Jupiter,raster,ARTEMIS450,BEAR1,666.2,None,-95.2,+62.4,0.94
2019-05-11T08:44:49,18332,Jupiter,raster,ARTEMIS350,BEAR1,865.55,None,-95.2,+62.4,0.94
2019-05-11T08:55:53,18333,SKYDIP,skydip,ARTEMIS450,BEAR1,666.2,None,-95.8,+88.2,0.90
2019-05-11T08:55:53,18333,SKYDIP,skydip,ARTEMIS350,BEAR1,865.55,None,-95.8,+88.2,0.90
2019-05-11T10:13:09,18355,Jupiter,load,ARTEMIS450,BEAR1,666.2,None,-74.1,+33.5,0.62
2019-05-11T10:13:09,18355,Jupiter,load,ARTEMIS350,BEAR1,865.55,None,-74.1,+33.5,0.62
2019-05-11T10:13:16,18356,Jupiter,go,ARTEMIS450,BEAR1,666.2,None,-100.3,+42.2,0.62
2019-05-11T10:13:16,18356,Jupiter,go,ARTEMIS350,BEAR1,865.55,None,-100.3,+42.2,0.62
2019-05-11T10:13:29,18357,Jupiter,point,ARTEMIS450,BEAR1,666.2,None,-100.3,+42.2,0.62
2019-05-11T10:13:29,18357,Jupiter,point,ARTEMIS350,BEAR1,865.55,None,-100.3,+42.2,0.62
2019-05-11T10:16:05,18358,Jupiter,point,ARTEMIS450,BEAR1,666.2,None,-100.5,+41.6,0.61
2019-05-11T10:16:05,18358,Jupiter,point,ARTEMIS350,BEAR1,865.55,None,-100.5,+41.6,0.61
2019-05-11T10:16:51,18359,Jupiter,raster,ARTEMIS450,BEAR1,666.2,None,-100.5,+41.4,0.61
2019-05-11T10:16:51,18359,Jupiter,raster,ARTEMIS350,BEAR1,865.55,None,-100.5,+41.4,0.61
2019-05-11T10:21:31,18360,Jupiter,point,ARTEMIS450,BEAR1,666.2,None,-100.8,+40.3,0.64
2019-05-11T10:21:31,18360,Jupiter,point,ARTEMIS350,BEAR1,865.55,None,-100.8,+40.3,0.64
2019-05-11T10:23:11,18361,Jupiter,raster,ARTEMIS450,BEAR1,666.2,None,-100.9,+39.9,0.68
2019-05-11T10:23:11,18361,Jupiter,raster,ARTEMIS350,BEAR1,865.55,None,-100.9,+39.9,0.68
2019-05-11T10:26:50,18362,Jupiter,raster,ARTEMIS450,BEAR1,666.2,None,-101.2,+39.1,0.62
2019-05-11T10:26:50,18362,Jupiter,raster,ARTEMIS350,BEAR1,865.55,None,-101.2,+39.1,0.62
2019-05-11T10:30:38,18363,Jupiter,load,ARTEMIS450,BEAR1,666.2,None,-101.4,+38.3,0.65
2019-05-11T10:30:38,18363,Jupiter,load,ARTEMIS350,BEAR1,865.55,None,-101.4,+38.3,0.65
2019-05-11T10:30:40,18364,Jupiter,point,ARTEMIS450,BEAR1,666.2,None,-101.4,+38.3,0.65
2019-05-11T10:30:40,18364,Jupiter,point,ARTEMIS350,BEAR1,865.55,None,-101.4,+38.3,0.65
2019-05-11T10:32:15,18365,Jupiter,raster,ARTEMIS450,BEAR1,666.2,None,-101.5,+37.9,0.66
2019-05-11T10:32:15,18365,Jupiter,raster,ARTEMIS350,BEAR1,865.55,None,-101.5,+37.9,0.66
2019-05-11T10:36:53,18366,Jupiter,raster,ARTEMIS450,BEAR1,666.2,None,-101.8,+36.8,0.68
2019-05-11T10:36:53,18366,Jupiter,raster,ARTEMIS350,BEAR1,865.55,None,-101.8,+36.8,0.68
2019-05-11T10:39:13,18367,Jupiter,raster,ARTEMIS450,BEAR1,666.2,None,-101.9,+36.3,0.70
2019-05-11T10:39:13,18367,Jupiter,raster,ARTEMIS350,BEAR1,865.55,None,-101.9,+36.3,0.70
2019-05-11T10:42:14,18368,Jupiter,raster,ARTEMIS450,BEAR1,666.2,None,-102.1,+35.6,0.73
2019-05-11T10:42:14,18368,Jupiter,raster,ARTEMIS350,BEAR1,865.55,None,-102.1,+35.6,0.73
2019-05-11T10:46:54,18369,Jupiter,otf,ARTEMIS450,BEAR1,666.2,None,-102.5,+34.6,0.66
2019-05-11T10:46:54,18369,Jupiter,otf,ARTEMIS350,BEAR1,865.55,None,-102.5,+34.6,0.66
2019-05-11T10:59:39,18370,Saturn,otf,ARTEMIS450,BEAR1,666.2,None,-94.1,+58.4,0.77
2019-05-11T10:59:39,18370,Saturn,otf,ARTEMIS350,BEAR1,865.55,None,-94.1,+58.4,0.77
2019-05-11T11:13:18,18371,SKYDIP,skydip,ARTEMIS450,BEAR1,666.2,None,-94.9,+81.9,0.81
2019-05-11T11:13:18,18371,SKYDIP,skydip,ARTEMIS350,BEAR1,865.55,None,-94.9,+81.9,0.81
2019-05-11T13:11:07,18406,Saturn,go,ARTEMIS450,BEAR1,666.2,None,-102.9,+28.5,0.79
2019-05-11T13:11:07,18406,Saturn,go,ARTEMIS350,BEAR1,865.55,None,-102.9,+28.5,0.79
2019-05-11T13:11:24,18407,Saturn,point,ARTEMIS450,BEAR1,666.2,None,-102.9,+28.4,0.79
2019-05-11T13:11:24,18407,Saturn,point,ARTEMIS350,BEAR1,865.55,None,-102.9,+28.4,0.79
2019-05-11T13:13:57,18408,Saturn,raster,ARTEMIS450,BEAR1,666.2,None,-103.1,+27.9,0.91
2019-05-11T13:13:57,18408,Saturn,raster,ARTEMIS350,BEAR1,865.55,None,-103.1,+27.9,0.91
2019-05-11T13:16:23,18409,Saturn,raster,ARTEMIS450,BEAR1,666.2,None,-103.3,+27.3,0.85
2019-05-11T13:16:23,18409,Saturn,raster,ARTEMIS350,BEAR1,865.55,None,-103.3,+27.3,0.85
2019-05-11T13:31:20,18410,Saturn,otf,ARTEMIS450,BEAR1,666.2,None,-104.4,+23.9,0.83
2019-05-11T13:31:20,18410,Saturn,otf,ARTEMIS350,BEAR1,865.55,None,-104.4,+23.9,0.83
2019-05-11T13:52:28,18411,Neptune,otf,ARTEMIS450,BEAR1,666.2,None,-50.9,+64.1,0.97
2019-05-11T13:52:28,18411,Neptune,otf,ARTEMIS350,BEAR1,865.55,None,-50.9,+64.1,0.97
2019-05-11T14:13:41,18412,Neptune,raster,ARTEMIS450,BEAR1,666.2,None,-58.1,+60.1,0.93
2019-05-11T14:13:41,18412,Neptune,raster,ARTEMIS350,BEAR1,865.55,None,-58.1,+60.1,0.93
2019-05-11T14:17:18,18413,2park,go,ARTEMIS450,BEAR1,666.2,None,-60.0,+80.0,0.87
2019-05-11T14:17:18,18413,2park,go,ARTEMIS350,BEAR1,865.55,None,-60.0,+80.0,0.87
2019-05-11T14:17:44,18414,2park,go,ARTEMIS450,BEAR1,666.2,None,+180.0,+80.0,1.02
2019-05-11T14:17:44,18414,2park,go,ARTEMIS350,BEAR1,865.55,None,+180.0,+80.0,1.02
2019-05-12T01:57:57,18520,Moon,go,ARTEMIS450,BEAR1,666.2,None,-53.0,+28.6,0.36
2019-05-12T01:57:57,18520,Moon,go,ARTEMIS350,BEAR1,865.55,None,-53.0,+28.6,0.36
2019-05-12T01:58:25,18521,Jupiter,go,ARTEMIS450,BEAR1,666.2,None,+105.1,+25.5,0.37
2019-05-12T01:58:25,18521,Jupiter,go,ARTEMIS350,BEAR1,865.55,None,+105.1,+25.5,0.37
2019-05-12T01:58:59,18522,Jupiter,raster,ARTEMIS450,BEAR1,666.2,None,+105.1,+25.5,0.37
2019-05-12T01:58:59,18522,Jupiter,raster,ARTEMIS350,BEAR1,865.55,None,+105.1,+25.5,0.37
2019-05-12T02:04:29,18523,Jupiter,raster,ARTEMIS450,BEAR1,666.2,None,+104.7,+26.8,0.32
2019-05-12T02:04:29,18523,Jupiter,raster,ARTEMIS350,BEAR1,865.55,None,+104.7,+26.8,0.32
2019-05-12T02:13:04,18524,Jupiter,otf,ARTEMIS450,BEAR1,666.2,None,+104.2,+28.8,0.30
2019-05-12T02:13:04,18524,Jupiter,otf,ARTEMIS350,BEAR1,865.55,None,+104.2,+28.8,0.30
2019-05-12T02:17:28,18525,Jupiter,otf,ARTEMIS450,BEAR1,666.2,None,+103.9,+29.7,0.31
2019-05-12T02:17:28,18525,Jupiter,otf,ARTEMIS350,BEAR1,865.55,None,+103.9,+29.7,0.31
2019-05-12T02:17:41,18526,Jupiter,otf,ARTEMIS450,BEAR1,666.2,None,+103.8,+29.8,0.31
2019-05-12T02:17:41,18526,Jupiter,otf,ARTEMIS350,BEAR1,865.55,None,+103.8,+29.8,0.31
2019-05-12T02:38:44,18527,Saturn,raster,ARTEMIS450,BEAR1,666.2,None,+110.1,+7.9,0.28
2019-05-12T02:38:44,18527,Saturn,raster,ARTEMIS350,BEAR1,865.55,None,+110.1,+7.9,0.28
2019-05-12T02:39:21,18528,Jupiter,raster,ARTEMIS450,BEAR1,666.2,None,+110.1,+8.0,0.28
2019-05-12T02:39:21,18528,Jupiter,raster,ARTEMIS350,BEAR1,865.55,None,+110.1,+8.0,0.28
2019-05-12T02:39:37,18529,Jupiter,raster,ARTEMIS450,BEAR1,666.2,None,+102.4,+34.7,0.25
2019-05-12T02:39:37,18529,Jupiter,raster,ARTEMIS350,BEAR1,865.55,None,+102.4,+34.7,0.25
2019-05-12T02:47:58,18530,Jupiter,otf,ARTEMIS450,BEAR1,666.2,None,+101.9,+36.6,0.28
2019-05-12T02:47:58,18530,Jupiter,otf,ARTEMIS350,BEAR1,865.55,None,+101.9,+36.6,0.28
2019-05-12T02:49:08,18531,Jupiter,point,ARTEMIS450,BEAR1,666.2,None,+101.8,+36.7,0.28
2019-05-12T02:49:08,18531,Jupiter,point,ARTEMIS350,BEAR1,865.55,None,+101.8,+36.7,0.28
2019-05-12T02:49:18,18532,Jupiter,point,ARTEMIS450,BEAR1,666.2,None,+101.8,+36.8,0.28
2019-05-12T02:49:18,18532,Jupiter,point,ARTEMIS350,BEAR1,865.55,None,+101.8,+36.8,0.28
2019-05-12T02:51:56,18533,Jupiter,point,ARTEMIS450,BEAR1,666.2,None,+101.6,+37.4,0.29
2019-05-12T02:51:56,18533,Jupiter,point,ARTEMIS350,BEAR1,865.55,None,+101.6,+37.4,0.29
2019-05-12T02:53:20,18534,Jupiter,Z-Focus,ARTEMIS450,BEAR1,666.2,None,+101.5,+37.8,0.29
2019-05-12T02:53:20,18534,Jupiter,Z-Focus,ARTEMIS350,BEAR1,865.55,None,+101.5,+37.8,0.29
2019-05-12T02:57:41,18535,Jupiter,point,ARTEMIS450,BEAR1,666.2,None,+101.3,+38.7,0.27
2019-05-12T02:57:41,18535,Jupiter,point,ARTEMIS350,BEAR1,865.55,None,+101.3,+38.7,0.27
2019-05-12T03:00:39,18536,G10.62,point,ARTEMIS450,BEAR1,666.2,None,+100.8,+29.2,0.26
2019-05-12T03:00:39,18536,G10.62,point,ARTEMIS350,BEAR1,865.55,None,+100.8,+29.2,0.26
2019-05-12T03:04:16,18537,G10.62,point,ARTEMIS450,BEAR1,666.2,None,+100.5,+30.0,0.25
2019-05-12T03:04:16,18537,G10.62,point,ARTEMIS350,BEAR1,865.55,None,+100.5,+30.0,0.25
2019-05-12T03:08:58,18538,G10.62,point,ARTEMIS450,BEAR1,666.2,None,+100.2,+31.0,0.26
2019-05-12T03:08:58,18538,G10.62,point,ARTEMIS350,BEAR1,865.55,None,+100.2,+31.0,0.26
2019-05-12T03:10:33,18539,G10.62,Z-Focus,ARTEMIS450,BEAR1,666.2,None,+100.1,+31.4,0.27
2019-05-12T03:10:33,18539,G10.62,Z-Focus,ARTEMIS350,BEAR1,865.55,None,+100.1,+31.4,0.27
2019-05-12T03:14:16,18540,G10.62,X-Focus,ARTEMIS450,BEAR1,666.2,None,+99.8,+32.2,0.27
2019-05-12T03:14:16,18540,G10.62,X-Focus,ARTEMIS350,BEAR1,865.55,None,+99.8,+32.2,0.27
2019-05-12T03:17:55,18541,G10.62,Y-Focus,ARTEMIS450,BEAR1,666.2,None,+99.5,+33.1,0.27
2019-05-12T03:17:55,18541,G10.62,Y-Focus,ARTEMIS350,BEAR1,865.55,None,+99.5,+33.1,0.27
2019-05-12T03:21:49,18542,G10.62,raster,ARTEMIS450,BEAR1,666.2,None,+99.2,+34.0,0.25
2019-05-12T03:21:49,18542,G10.62,raster,ARTEMIS350,BEAR1,865.55,None,+99.2,+34.0,0.25
2019-05-12T03:26:12,18543,SKYDIP,skydip,ARTEMIS450,BEAR1,666.2,None,+98.9,+81.9,0.25
2019-05-12T03:26:12,18543,SKYDIP,skydip,ARTEMIS350,BEAR1,865.55,None,+98.9,+81.9,0.25
2019-05-12T03:31:00,18544,G5.89,raster,ARTEMIS450,BEAR1,666.2,None,+103.0,+39.2,0.23
2019-05-12T03:31:00,18544,G5.89,raster,ARTEMIS350,BEAR1,865.55,None,+103.0,+39.2,0.23
2019-05-12T03:35:12,18545,SKYDIP,skydip,ARTEMIS450,BEAR1,666.2,None,+102.8,+81.9,0.24
2019-05-12T03:35:12,18545,SKYDIP,skydip,ARTEMIS350,BEAR1,865.55,None,+102.8,+81.9,0.24
2019-05-12T03:39:38,18546,IRAS16293,raster,ARTEMIS450,BEAR1,666.2,None,+99.4,+61.2,0.22
2019-05-12T03:39:38,18546,IRAS16293,raster,ARTEMIS350,BEAR1,865.55,None,+99.4,+61.2,0.22
2019-05-12T03:43:52,18547,SKYDIP,skydip,ARTEMIS450,BEAR1,666.2,None,+99.3,+81.9,0.22
2019-05-12T03:43:52,18547,SKYDIP,skydip,ARTEMIS350,BEAR1,865.55,None,+99.3,+81.9,0.22
2019-05-12T03:48:30,18548,Jupiter,raster,ARTEMIS450,BEAR1,666.2,None,+98.2,+50.3,0.21
2019-05-12T03:48:30,18548,Jupiter,raster,ARTEMIS350,BEAR1,865.55,None,+98.2,+50.3,0.21
2019-05-12T03:53:12,18549,B13134,raster,ARTEMIS450,BEAR1,666.2,None,+193.8,+47.6,0.21
2019-05-12T03:53:12,18549,B13134,raster,ARTEMIS350,BEAR1,865.55,None,+193.8,+47.6,0.21
2019-05-12T03:57:14,18550,SKYDIP,skydip,ARTEMIS450,BEAR1,666.2,None,+194.3,+81.9,0.22
2019-05-12T03:57:14,18550,SKYDIP,skydip,ARTEMIS350,BEAR1,865.55,None,+194.3,+81.9,0.22
2019-05-12T04:01:40,18551,NGC4945,raster,ARTEMIS450,BEAR1,666.2,None,+210.8,+56.6,0.21
2019-05-12T04:01:40,18551,NGC4945,raster,ARTEMIS350,BEAR1,865.55,None,+210.8,+56.6,0.21
2019-05-12T04:06:43,18552,ARP220,raster,ARTEMIS450,BEAR1,666.2,None,+12.7,+42.5,0.22
2019-05-12T04:06:43,18552,ARP220,raster,ARTEMIS350,BEAR1,865.55,None,+12.7,+42.5,0.22
2019-05-12T04:11:12,18553,SKYDIP,skydip,ARTEMIS450,BEAR1,666.2,None,+11.6,+81.9,0.22
2019-05-12T04:11:12,18553,SKYDIP,skydip,ARTEMIS350,BEAR1,865.55,None,+11.6,+81.9,0.22
2019-05-12T04:16:03,18554,Carina,raster,ARTEMIS450,BEAR1,666.2,None,-147.4,+32.5,0.21
2019-05-12T04:16:03,18554,Carina,raster,ARTEMIS350,BEAR1,865.55,None,-147.4,+32.5,0.21
2019-05-12T04:20:20,18555,SKYDIP,skydip,ARTEMIS450,BEAR1,666.2,None,-147.3,+81.9,0.20
2019-05-12T04:20:20,18555,SKYDIP,skydip,ARTEMIS350,BEAR1,865.55,None,-147.3,+81.9,0.20
2019-05-12T04:24:12,18556,J1325-430,raster,ARTEMIS450,BEAR1,666.2,None,-139.0,+60.4,0.20
2019-05-12T04:24:12,18556,J1325-430,raster,ARTEMIS350,BEAR1,865.55,None,-139.0,+60.4,0.20
2019-05-12T04:28:14,18557,SKYDIP,skydip,ARTEMIS450,BEAR1,666.2,None,-138.3,+81.9,0.19
2019-05-12T04:28:14,18557,SKYDIP,skydip,ARTEMIS350,BEAR1,865.55,None,-138.3,+81.9,0.19
2019-05-12T04:32:24,18558,G34.3,raster,ARTEMIS450,BEAR1,666.2,None,+72.5,+32.7,0.20
2019-05-12T04:32:24,18558,G34.3,raster,ARTEMIS350,BEAR1,865.55,None,+72.5,+32.7,0.20
2019-05-12T04:36:46,18559,SKYDIP,skydip,ARTEMIS450,BEAR1,666.2,None,+71.9,+81.9,0.20
2019-05-12T04:36:46,18559,SKYDIP,skydip,ARTEMIS350,BEAR1,865.55,None,+71.9,+81.9,0.20
2019-05-12T04:41:05,18560,J1924-292,raster,ARTEMIS450,BEAR1,666.2,None,+110.1,+37.0,0.20
2019-05-12T04:41:05,18560,J1924-292,raster,ARTEMIS350,BEAR1,865.55,None,+110.1,+37.0,0.20
2019-05-12T04:45:20,18561,J1256-058,raster,ARTEMIS450,BEAR1,666.2,None,-71.7,+48.7,0.20
2019-05-12T04:45:20,18561,J1256-058,raster,ARTEMIS350,BEAR1,865.55,None,-71.7,+48.7,0.20
2019-05-12T04:50:08,18562,G45.1,raster,ARTEMIS450,BEAR1,666.2,None,+63.3,+27.2,0.21
2019-05-12T04:50:08,18562,G45.1,raster,ARTEMIS350,BEAR1,865.55,None,+63.3,+27.2,0.21
2019-05-12T04:55:12,18563,SKYDIP,skydip,ARTEMIS450,BEAR1,666.2,None,+62.6,+81.9,0.20
2019-05-12T04:55:12,18563,SKYDIP,skydip,ARTEMIS350,BEAR1,865.55,None,+62.6,+81.9,0.20
2019-05-12T05:00:49,18564,W33_e,go,ARTEMIS450,BEAR1,666.2,None,+88.2,+55.3,0.21
2019-05-12T05:00:49,18564,W33_e,go,ARTEMIS350,BEAR1,865.55,None,+88.2,+55.3,0.21
2019-05-12T05:01:07,18565,W33_e,otf,ARTEMIS450,BEAR1,666.2,None,+88.2,+55.4,0.21
2019-05-12T05:01:07,18565,W33_e,otf,ARTEMIS350,BEAR1,865.55,None,+88.2,+55.4,0.21
2019-05-12T05:09:26,18566,W33_e,otf,ARTEMIS450,BEAR1,666.2,None,+87.4,+57.2,0.20
2019-05-12T05:09:26,18566,W33_e,otf,ARTEMIS350,BEAR1,865.55,None,+87.4,+57.2,0.20
2019-05-12T05:17:45,18567,W33_e,go,ARTEMIS450,BEAR1,666.2,None,+86.3,+59.1,0.19
2019-05-12T05:17:45,18567,W33_e,go,ARTEMIS350,BEAR1,865.55,None,+86.3,+59.1,0.19
2019-05-12T05:17:48,18568,W33_e,otf,ARTEMIS450,BEAR1,666.2,None,+86.3,+59.2,0.20
2019-05-12T05:17:48,18568,W33_e,otf,ARTEMIS350,BEAR1,865.55,None,+86.3,+59.2,0.20
2019-05-12T05:26:11,18569,W33_e,otf,ARTEMIS450,BEAR1,666.2,None,+85.3,+61.1,0.20
2019-05-12T05:26:11,18569,W33_e,otf,ARTEMIS350,BEAR1,865.55,None,+85.3,+61.1,0.20
2019-05-12T05:35:02,18570,W33_f,go,ARTEMIS450,BEAR1,666.2,None,+83.8,+63.1,0.18
2019-05-12T05:35:02,18570,W33_f,go,ARTEMIS350,BEAR1,865.55,None,+83.8,+63.1,0.18
2019-05-12T05:35:06,18571,W33_f,otf,ARTEMIS450,BEAR1,666.2,None,+83.8,+63.1,0.18
2019-05-12T05:35:06,18571,W33_f,otf,ARTEMIS350,BEAR1,865.55,None,+83.8,+63.1,0.18
2019-05-12T05:41:13,18572,W33_f,otf,ARTEMIS450,BEAR1,666.2,None,+82.9,+64.4,0.19
2019-05-12T05:41:13,18572,W33_f,otf,ARTEMIS350,BEAR1,865.55,None,+82.9,+64.4,0.19
2019-05-12T05:47:17,18573,G5.89,raster,ARTEMIS450,BEAR1,666.2,None,+97.4,+70.2,0.19
2019-05-12T05:47:17,18573,G5.89,raster,ARTEMIS350,BEAR1,865.55,None,+97.4,+70.2,0.19
2019-05-12T05:49:43,18574,G10.62,raster,ARTEMIS450,BEAR1,666.2,None,+86.4,+67.9,0.19
2019-05-12T05:49:43,18574,G10.62,raster,ARTEMIS350,BEAR1,865.55,None,+86.4,+67.9,0.19
2019-05-12T05:52:23,18575,G10.62,Z-Focus,ARTEMIS450,BEAR1,666.2,None,+86.1,+68.6,0.19
2019-05-12T05:52:23,18575,G10.62,Z-Focus,ARTEMIS350,BEAR1,865.55,None,+86.1,+68.6,0.19
2019-05-12T05:56:02,18576,SKYDIP,skydip,ARTEMIS450,BEAR1,666.2,None,+85.6,+81.9,0.19
2019-05-12T05:56:02,18576,SKYDIP,skydip,ARTEMIS350,BEAR1,865.55,None,+85.6,+81.9,0.19
2019-05-12T05:59:46,18577,W33_g,go,ARTEMIS450,BEAR1,666.2,None,+79.2,+68.7,0.19
2019-05-12T05:59:46,18577,W33_g,go,ARTEMIS350,BEAR1,865.55,None,+79.2,+68.7,0.19
2019-05-12T06:00:17,18578,SKYDIP,skydip,ARTEMIS450,BEAR1,666.2,None,+79.2,+81.9,0.19
2019-05-12T06:00:17,18578,SKYDIP,skydip,ARTEMIS350,BEAR1,865.55,None,+79.2,+81.9,0.19
2019-05-12T06:03:59,18579,W33_g,go,ARTEMIS450,BEAR1,666.2,None,+78.3,+69.6,0.20
2019-05-12T06:03:59,18579,W33_g,go,ARTEMIS350,BEAR1,865.55,None,+78.3,+69.6,0.20
2019-05-12T06:04:22,18580,W33_g,otf,ARTEMIS450,BEAR1,666.2,None,+78.3,+69.7,0.20
2019-05-12T06:04:22,18580,W33_g,otf,ARTEMIS350,BEAR1,865.55,None,+78.3,+69.7,0.20
2019-05-12T06:13:03,18581,W33_g,otf,ARTEMIS450,BEAR1,666.2,None,+76.3,+71.6,0.20
2019-05-12T06:13:03,18581,W33_g,otf,ARTEMIS350,BEAR1,865.55,None,+76.3,+71.6,0.20
2019-05-12T06:21:38,18582,W33_g,go,ARTEMIS450,BEAR1,666.2,None,+73.7,+73.5,0.19
2019-05-12T06:21:38,18582,W33_g,go,ARTEMIS350,BEAR1,865.55,None,+73.7,+73.5,0.19
2019-05-12T06:21:41,18583,W33_g,otf,ARTEMIS450,BEAR1,666.2,None,+73.7,+73.6,0.19
2019-05-12T06:21:41,18583,W33_g,otf,ARTEMIS350,BEAR1,865.55,None,+73.7,+73.6,0.19
2019-05-12T06:30:20,18584,W33_g,otf,ARTEMIS450,BEAR1,666.2,None,+70.8,+75.4,0.20
2019-05-12T06:30:20,18584,W33_g,otf,ARTEMIS350,BEAR1,865.55,None,+70.8,+75.4,0.20
2019-05-12T06:38:53,18585,G34.3,raster,ARTEMIS450,BEAR1,666.2,None,+44.1,+57.7,0.21
2019-05-12T06:38:53,18585,G34.3,raster,ARTEMIS350,BEAR1,865.55,None,+44.1,+57.7,0.21
2019-05-12T06:41:20,18586,B13134,raster,ARTEMIS450,BEAR1,666.2,None,+208.6,+32.6,0.21
2019-05-12T06:41:20,18586,B13134,raster,ARTEMIS350,BEAR1,865.55,None,+208.6,+32.6,0.21
2019-05-12T06:44:32,18587,SKYDIP,skydip,ARTEMIS450,BEAR1,666.2,None,+208.7,+81.9,0.20
2019-05-12T06:44:32,18587,SKYDIP,skydip,ARTEMIS350,BEAR1,865.55,None,+208.7,+81.9,0.20
2019-05-12T06:48:49,18588,GAL316.8_a,go,ARTEMIS450,BEAR1,666.2,None,+207.5,+42.7,0.20
