!
! 02-AUG-2019 16:53:42
! Input file  : serpens_hcn10_conv.30m
! Input command: ANALYSE\PRINT area 13.6 15.9 /OUTPUT smm1_hcn10_red_comp1.txt
!
 173    223.736    -80.000  0.28035    
 174    209.086    -80.000  0.17567    
 175    194.436    -80.000  0.21279    
 176    179.786    -80.000  0.20425    
 177    165.136    -80.000  0.38814    
 178    150.486    -80.000  0.29003    
 179    135.836    -80.000  9.04029E-02
 180    121.186    -80.000  0.26197    
 181    106.536    -80.000  0.24434    
 182     91.886    -80.000  0.27735    
 183     77.236    -80.000  0.34479    
 184     62.586    -80.000  0.19504    
 185     47.936    -80.000  0.13026    
 186     33.286    -80.000  6.51359E-02
 187     18.636    -80.000  0.10986    
 188      3.986    -80.000  0.22050    
 189    -10.664    -80.000  0.31672    
 190    -25.314    -80.000  9.32634E-02
 191    -39.964    -80.000  0.28212    
 192    -54.614    -80.000  0.21513    
 193    -69.264    -80.000  6.78515E-02
 194    -83.914    -80.000  5.34110E-02
 195    -83.914    -65.350  0.18294    
 196    -69.264    -65.350  0.18871    
 197    -54.614    -65.350  0.25690    
 198    -39.964    -65.350  0.29524    
 199    -25.314    -65.350  0.26065    
 200    -10.664    -65.350  0.33472    
 201      3.986    -65.350  0.27620    
 202     18.636    -65.350  3.61383E-02
 203     33.286    -65.350  0.10262    
 204     47.936    -65.350  9.14593E-02
 205     62.586    -65.350  0.19845    
 206     77.236    -65.350  0.23348    
 207     91.886    -65.350  5.19454E-02
 208    106.536    -65.350  0.23089    
 209    121.186    -65.350  0.25514    
 210    135.836    -65.350  0.16724    
 211    150.486    -65.350  5.96140E-02
 212    165.136    -65.350  0.24011    
 213    179.786    -65.350  0.31289    
 214    194.436    -65.350  0.54206    
 215    209.086    -65.350  0.58018    
 216    223.736    -65.350  0.29864    
 217    238.386    -65.350  0.27680    
 218    238.386    -50.700  0.86252    
 219    223.736    -50.700  0.87113    
 220    209.086    -50.700  0.99771    
 221    194.436    -50.700  0.79356    
 222    179.786    -50.700  0.49043    
 223    165.136    -50.700  0.13694    
 224    150.486    -50.700  7.23810E-02
 225    135.836    -50.700  0.15541    
 226    121.186    -50.700  0.19391    
 227    106.536    -50.700  0.19718    
 228     91.886    -50.700  0.15405    
 229     77.236    -50.700  2.01776E-02
 230     62.586    -50.700  0.10598    
 231     47.936    -50.700  3.84768E-02
 232     33.286    -50.700  1.94608E-02
 233     18.636    -50.700  0.26812    
 234      3.986    -50.700  0.22004    
 235    -10.664    -50.700  0.33932    
 236    -25.314    -50.700  0.42404    
 237    -39.964    -50.700  0.43786    
 238    -54.614    -50.700  0.27393    
 239    -69.264    -50.700  0.16296    
 240    -83.914    -50.700  0.14321    
 241    -83.914    -36.050  5.07121E-03
 242    -69.264    -36.050  2.54151E-02
 243    -54.614    -36.050  0.28992    
 244    -39.964    -36.050  0.59391    
 245    -25.314    -36.050  0.50327    
 246    -10.664    -36.050  0.51687    
 247      3.986    -36.050  0.50881    
 248     18.636    -36.050  0.43235    
 249     33.286    -36.050  3.96290E-02
 250     47.936    -36.050  0.14338    
 251     62.586    -36.050  0.12026    
 252     77.236    -36.050  0.13288    
 253     91.886    -36.050  3.50227E-02
 254    106.536    -36.050  0.12884    
 255    121.186    -36.050  0.13229    
 256    135.836    -36.050  0.19542    
 257    150.486    -36.050  0.13843    
 258    165.136    -36.050  0.29436    
 259    179.786    -36.050  0.51126    
 260    194.436    -36.050  0.70898    
 261    209.086    -36.050   1.0758    
 262    223.736    -36.050  0.87097    
 263    238.386    -36.050  0.87120    
 264    238.386    -21.400  0.82525    
 265    223.736    -21.400  0.82408    
 266    209.086    -21.400  0.73764    
 267    194.436    -21.400  0.45341    
 268    179.786    -21.400  0.30168    
 269    165.136    -21.400  0.33708    
 270    150.486    -21.400  0.20621    
 271    135.836    -21.400  0.11715    
 272    121.186    -21.400  0.20803    
 273    106.536    -21.400  0.11363    
 274     91.886    -21.400  0.24240    
 275     77.236    -21.400  0.15102    
 276     62.586    -21.400  0.16052    
 277     47.936    -21.400  0.22885    
 278     33.286    -21.400  0.36336    
 279     18.636    -21.400  0.49280    
 280      3.986    -21.400  0.61835    
 281    -10.664    -21.400  0.52208    
 282    -25.314    -21.400  0.70967    
 283    -39.964    -21.400  0.38777    
 284    -54.614    -21.400  0.24462    
 285    -69.264    -21.400  0.12046    
 286    -83.914    -21.400  0.10781    
 287    -83.914     -6.750  3.69353E-02
 288    -69.264     -6.750  5.13415E-02
 289    -54.614     -6.750  0.31070    
 290    -39.964     -6.750  0.54040    
 291    -25.314     -6.750  0.84794    
 292    -10.664     -6.750  0.94119    
 293      3.986     -6.750   1.0439    
 294     18.636     -6.750  0.53544    
 295     33.286     -6.750  0.41120    
 296     47.936     -6.750  0.29562    
 297     62.586     -6.750  0.28189    
 298     77.236     -6.750  0.11026    
 299     91.886     -6.750  0.11548    
 300    106.536     -6.750  0.19873    
 301    121.186     -6.750  0.28213    
 302    135.836     -6.750  0.25025    
 303    150.486     -6.750  0.20597    
 304    165.136     -6.750  0.29204    
 305    179.786     -6.750  0.33153    
 306    194.436     -6.750  0.23219    
 307    209.086     -6.750  0.26958    
 308    223.736     -6.750  0.59231    
 309    238.386     -6.750  0.86877    
 310    223.736      7.900  0.57506    
 311    209.086      7.900  0.27371    
 312    194.436      7.900  0.18581    
 313    179.786      7.900  0.38810    
 314    165.136      7.900  0.31051    
 315    150.486      7.900  0.21966    
 316    135.836      7.900  0.27988    
 317    121.186      7.900  0.29684    
 318    106.536      7.900  0.20116    
 319     91.886      7.900  5.05886E-02
 320     77.236      7.900  0.10278    
 321     62.586      7.900  0.21669    
 322     47.936      7.900  0.45279    
 323     33.286      7.900  0.49870    
 324     18.636      7.900  0.66497    
 325      3.986      7.900   1.1387    
 326    -10.664      7.900   1.0792    
 327    -25.314      7.900  0.69235    
 328    -39.964      7.900  0.57880    
 329    -54.614      7.900  0.40525    
 330    -69.264      7.900  0.26361    
 331    -83.914      7.900  0.25501    
 332    -83.914     22.550  2.06238E-02
 333    -69.264     22.550  4.28184E-02
 334    -54.614     22.550  0.25725    
 335    -39.964     22.550  0.23068    
 336    -25.314     22.550  0.49022    
 337    -10.664     22.550  0.92028    
 338      3.986     22.550  0.94748    
 339     18.636     22.550  0.77494    
 340     33.286     22.550   1.0610    
 341     47.936     22.550  0.64911    
 342     62.586     22.550  0.47141    
 343     77.236     22.550  0.49229    
 344     91.886     22.550  5.34958E-02
 345    106.536     22.550  0.20201    
 346    121.186     22.550  0.29712    
 347    135.836     22.550  0.28314    
 348    150.486     22.550  0.21985    
 349    165.136     22.550  0.31022    
 350    179.786     22.550  0.38896    
 351    194.436     22.550  0.18471    
 352    209.086     22.550  0.27394    
 353     77.236     37.200  5.73935E-02
 354     62.586     37.200  6.25169E-02
 355     47.936     37.200  0.46946    
 356     33.286     37.200  0.78112    
 357     18.636     37.200  0.89127    
 358      3.986     37.200  0.95514    
 359    -10.664     37.200  0.68871    
 360    -25.314     37.200  0.52766    
 361    -39.964     37.200  0.33505    
 362    -54.614     37.200  0.28281    
 363    -69.264     37.200 -8.64312E-02
 364    -83.914     37.200 -0.11904    
 365    -83.914     51.850  0.19064    
 366    -69.264     51.850  0.20286    
 367    -54.614     51.850  0.18801    
 368    -39.964     51.850  0.47834    
 369    -25.314     51.850  0.92981    
 370    -10.664     51.850   1.4415    
 371      3.986     51.850  0.95651    
 372     18.636     51.850  0.48797    
 373     33.286     51.850  0.34384    
 374     47.936     51.850  0.34735    
 375     62.586     51.850  6.44347E-03
 376     77.236     51.850 -1.90323E-02
 377     77.236     66.500  0.10506    
 378     62.586     66.500  0.10467    
 379     47.936     66.500  0.14420    
 380     33.286     66.500  7.09730E-02
 381     18.636     66.500  0.27822    
 382      3.986     66.500   1.5887    
 383    -10.664     66.500   3.0836    
 384    -25.314     66.500   2.4162    
 385    -39.964     66.500   1.0650    
 386    -54.614     66.500  0.57166    
 387    -69.264     66.500  0.12423    
 388    -83.914     66.500  8.84692E-02
 389    -83.914     81.150  0.36736    
 390    -69.264     81.150  0.39674    
 391    -54.614     81.150  0.75683    
 392    -39.964     81.150   1.3846    
 393    -25.314     81.150   2.7959    
 394    -10.664     81.150   3.0950    
 395      3.986     81.150   1.1742    
 396     18.636     81.150  0.17351    
 397     33.286     81.150  2.42006E-02
 398     47.936     81.150  0.27329    
 399     62.586     81.150 -0.14774    
 400     77.236     81.150 -0.15969    
 401     77.236     95.800 -6.84977E-02
 402     62.586     95.800 -4.56725E-02
 403     47.936     95.800  0.12758    
 404     33.286     95.800 -0.11279    
 405     18.636     95.800  0.27920    
 406      3.986     95.800  0.58979    
 407    -10.664     95.800   1.8397    
 408    -25.314     95.800   1.8179    
 409    -39.964     95.800   1.2625    
 410    -54.614     95.800  0.84039    
 411    -69.264     95.800  0.53915    
 412    -83.914     95.800  0.51271    
 413    -83.914    110.450  0.68127    
 414    -69.264    110.450  0.69720    
 415    -54.614    110.450  0.74430    
 416    -39.964    110.450  0.68762    
 417    -25.314    110.450  0.79893    
 418    -10.664    110.450  0.65278    
 419      3.986    110.450  0.28780    
 420     18.636    110.450  0.22713    
 421     33.286    110.450  0.16481    
 422     47.936    110.450  8.45723E-02
 423     62.586    110.450 -0.13146    
 424     77.236    110.450 -0.14181    
 425     77.236    125.100 -4.01861E-02
 426     62.586    125.100 -1.75687E-02
 427     47.936    125.100  0.26061    
 428     33.286    125.100  0.22529    
 429     18.636    125.100  0.18705    
 430      3.986    125.100  0.22642    
 431    -10.664    125.100  0.48114    
 432    -25.314    125.100  0.49875    
 433    -39.964    125.100  0.25776    
 434    -54.614    125.100  0.35069    
 435    -69.264    125.100  0.38604    
 436    -83.914    125.100  0.37158    
 437    -83.914    139.750  7.49272E-02
 438    -69.264    139.750  0.12731    
 439    -54.614    139.750  0.42991    
 440    -39.964    139.750  0.37499    
 441    -25.314    139.750  0.20916    
 442    -10.664    139.750  0.21682    
 443      3.986    139.750  4.63435E-02
 444     18.636    139.750  0.36005    
 445     33.286    139.750  0.14647    
 446     47.936    139.750  0.26304    
 447     62.586    139.750 -0.11136    
 448     77.236    139.750 -0.16491    
 449     62.586    154.400  0.24677    
 450     47.936    154.400  0.40019    
 451     33.286    154.400  0.26159    
 452     18.636    154.400  0.26394    
 453      3.986    154.400  0.27315    
 454    -10.664    154.400  0.10866    
 455    -25.314    154.400  0.31235    
 456    -39.964    154.400  0.35214    
 457    -54.614    154.400  0.28908    
 458    -69.264    154.400  0.17536    
 459    -83.914    154.400  6.49499E-02
 460    -69.264    169.050  0.17547    
 461    -54.614    169.050  0.28906    
 462    -39.964    169.050  0.35214    
 463    -25.314    169.050  0.31237    
 464    -10.664    169.050  0.10865    
 465      3.986    169.050  0.27316    
 466     18.636    169.050  0.26391    
 467     33.286    169.050  0.26160    
 468     47.936    169.050  0.40019    
 469     62.586    169.050  0.24718    
